,text,label
2622,"امان از دست انسانها تا زمانیکه واسشون کار میکنی و بار میبری با نیرنگ بهت میگن چه آدم خوبی ولی همینکه به باطن اونها پی میبری و بهشون انتقاد میکنی درونشون بیرون میریزن و هزار مارک و برچسب بهت میزند و شبونه تو را تو خیابون به امان خدا در یک کشور غریب رها میکند</s>NOUN,ADP,NOUN,NOUN,NOUN,ADP,NOUN,SCONJ,ADP,ADP,PRON,NOUN,VERB,VERB,CCONJ,NOUN,VERB,VERB,ADP,NOUN,NOUN,ADP,PRON,VERB,VERB,DET,NOUN,ADJ,CCONJ,NOUN,SCONJ,ADP,NOUN,NOUN,PRON,PRON,NOUN,VERB,VERB,CCONJ,ADP,PRON,NOUN,VERB,VERB,NOUN,PRON,NOUN,VERB,VERB,CCONJ,NUM,NOUN,CCONJ,NOUN,ADP,PRON,VERB,VERB,VERB,CCONJ,NOUN,NOUN,PRON,ADP,ADP,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,ADP,NUM,NOUN,ADJ,ADJ,VERB</s>",SAD
2623,"خدارو شکر با این همه دشمنی وکینه ورزی و زخم زبان که نصیبت میکن با روحیه و شاد و سرزنده ای مسیح جان لبت خندون دلت شاد شادیت پایدار</s>NOUN,NOUN,NOUN,ADP,DET,DET,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,CCONJ,NOUN,NOUN,SCONJ,NOUN,PRON,VERB,VERB,VERB,ADP,NOUN,CCONJ,ADJ,CCONJ,ADJ,ADJ,ADJ,ADJ,NOUN,PROPN,PUNCT,NOUN,PRON,ADJ,ADJ,ADJ,NOUN,PRON,ADJ,NOUN,PRON,ADJ,PUNCT</s></s>?,?,?,?</s>",HAPPY
2624,"خانم دکتر صدا عروسکیه تودل برو و با نمکهولی ای بابابیخیالبدبختی داریم خروار خروارکج و نرسیدهخودم برا خودم کافی ام</s>NOUN,PROPN,PROPN,NOUN,ADJ,NOUN,NOUN,NOUN,VERB,CCONJ,ADJ,NOUN,AUX,PUNCT,ADV,INTJ,NOUN,PUNCT,ADV,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,VERB,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,ADJ,CCONJ,ADJ,VERB,VERB,PUNCT,PRON,PRON,ADP,PRON,ADJ,AUX</s>",SAD
2625,"این دخترا اشتباه میکن امیدی ب حمایت مردای این امت نداشته باشناین مردم فقط تخص خایه مالی خایه خوری آدم فروشی ضعیف کشی دارن هر کسی زرنگه فقط فرار کنه از این کشور شاید بقیه عمر چهار روز خوش بینیم</s>DET,NOUN,NOUN,NOUN,VERB,VERB,VERB,NOUN,ADP,ADP,NOUN,NOUN,NOUN,DET,NOUN,VERB,AUX,AUX,PUNCT,DET,NOUN,ADV,NOUN,NOUN,NOUN,ADJ,NOUN,NOUN,ADJ,ADJ,NOUN,NOUN,ADJ,ADJ,NOUN,VERB,AUX,DET,NOUN,ADJ,ADJ,AUX,ADV,NOUN,VERB,ADP,DET,NOUN,ADV,NOUN,NOUN,NUM,NOUN,ADJ,VERB,VERB</s>",ANGRY
2626,"از این میترسم قبل از اینکه بتونم خودمو درست بشناسم بمیرم</s>ADP,PRON,VERB,VERB,VERB,ADP,ADP,NOUN,VERB,VERB,VERB,PRON,ADP,ADJ,VERB,VERB,VERB,PUNCT,VERB,VERB,VERB</s>",FEAR
2627,"نه عزیزم موفقیت با بردن متفاوته</s>ADV,NOUN,AUX,PUNCT,NOUN,ADP,NOUN,ADJ,AUX,PUNCT</s>",OTHER
2628,"به جا دوست دارم بگی یادت باشه یا مثلا به جای اینکه بپرسی دوستم داری بپرسی یادته </s>remember</s></s>ADP,NOUN,PUNCT,NOUN,PRON,VERB,PUNCT,VERB,VERB,PUNCT,NOUN,PRON,AUX,PUNCT,CCONJ,ADV,ADP,NOUN,NOUN,VERB,VERB,VERB,PUNCT,NOUN,PRON,VERB,VERB,PUNCT,VERB,VERB,VERB,PUNCT,NOUN,AUX,PUNCT,PUNCT,NOUN,NOUN,NOUN</s>",OTHER
2629,"ملت دارن از بین میرن خدای رضا شاه روحت شاد</s>NOUN,ADJ,ADJ,ADP,NOUN,VERB,VERB,NOUN,PRON,PROPN,PROPN,NOUN,PRON,ADJ,PUNCT</s></s>?,?,?</s>",SAD
2630,"داشتم برسی می کردم مهمترین تغیرات مورد نیاز در دولت برای بهبود وضع چیست دیدم کافیه بانکها حوزه بهداشت و درمان محیط زیست صنایع نفت و گاز و معدن آموزش و پرورش آموزش عالی سازمان برنامه و بودجه جهادکشاورزی مالیات و تغیر کن تا بشه در مرحله اول اوضاع رو بهتر کرد</s>AUX,NOUN,VERB,VERB,ADJ,NOUN,ADP,NOUN,ADP,NOUN,ADP,NOUN,NOUN,AUX,PUNCT,VERB,ADJ,AUX,NOUN,NOUN,PUNCT,NOUN,NOUN,CCONJ,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,CCONJ,NOUN,CCONJ,NOUN,PUNCT,NOUN,CCONJ,NOUN,PUNCT,NOUN,ADJ,PUNCT,PROPN,PROPN,CCONJ,PROPN,PUNCT,PROPN,PROPN,PROPN,PROPN,PUNCT,NOUN,CCONJ,PUNCT,PUNCT,NOUN,VERB,VERB,SCONJ,AUX,ADP,NOUN,ADJ,NOUN,ADP,ADJ,VERB,PUNCT</s>",OTHER
2631,"بدیش در مقابل خوبی هاش هیچی نیست</s>NOUN,PRON,ADP,NOUN,NOUN,NOUN,PRON,NOUN,NOUN,AUX,PUNCT</s>",HAPPY
2632,"فرق ترکمانچای با ترکماچاه اینه که اولی تو زمان قاجاریه بود دومی تو زمان فریدونیه شباهتش اینه هردو فکر میکردن تاریخ این نگ رو فراموش میکنه همونطور که نسل امروز به فتحعلیشاه لعنت میفرستند نسل آینده هم به متولیان برجام و و پالرمو</s>ترکماچاه</s></s>NOUN,PROPN,PROPN,PROPN,PROPN,ADP,NOUN,PROPN,PROPN,PROPN,PROPN,PRON,AUX,SCONJ,NOUN,NOUN,ADP,NOUN,PROPN,PROPN,PROPN,AUX,NOUN,NOUN,ADP,NOUN,PROPN,PROPN,PROPN,NOUN,NOUN,PRON,PRON,AUX,DET,NOUN,NOUN,VERB,VERB,NOUN,DET,NOUN,NOUN,ADP,ADJ,VERB,PUNCT,ADV,DET,NOUN,SCONJ,NOUN,NOUN,ADP,PROPN,PROPN,PROPN,NOUN,VERB,VERB,VERB,NOUN,ADJ,ADV,ADP,NOUN,NOUN,NOUN,PROPN,CCONJ,PROPN,NOUN,CCONJ,PROPN,PROPN,PROPN</s>",HATE
2633,"دو صبح متوالی رانده تاکسی اعصابم جوید که چرا پنج تومانی دارید و خرد ندارید این تخلیه و غر زدن روزی تمامی دارد</s>NUM,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,PRON,VERB,VERB,VERB,SCONJ,ADV,NUM,NOUN,ADJ,VERB,CCONJ,ADJ,VERB,PUNCT,DET,NOUN,NOUN,NOUN,CCONJ,NOUN,NOUN,NOUN,NOUN,VERB,PUNCT</s>",ANGRY
2634,"اعصابم خورد میشه ازین مسخره بازیا میخوام بترکم</s>NOUN,PRON,ADJ,AUX,ADP,DET,NOUN,ADJ,ADJ,NOUN,NOUN,VERB,VERB,VERB,VERB</s>",ANGRY
2635,"من اینجوریام که روزای که سر کارم و کار خاصی برای انجام ندارم اعصابم بهم میریزه مثل الان</s>PRON,DET,NOUN,AUX,SCONJ,NOUN,NOUN,SCONJ,ADP,NOUN,PRON,CCONJ,NOUN,ADJ,ADP,NOUN,VERB,PUNCT,NOUN,NOUN,PRON,PRON,VERB,VERB,ADP,NOUN</s>",ANGRY
2636,"آفرین همون بلای که سر شادمهر عقیلی آوردید رو سر چاوشی هم بیارید بزاره بره ریدم تو اون احمق های که برا هنر باید مجوز بدن</s>INTJ,INTJ,PUNCT,DET,DET,NOUN,NOUN,SCONJ,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,ADP,NOUN,NOUN,NOUN,ADV,VERB,VERB,VERB,ADV,ADJ,VERB,VERB,PUNCT,VERB,VERB,ADP,DET,NOUN,NOUN,NOUN,NOUN,SCONJ,ADP,NOUN,AUX,NOUN,VERB,PUNCT</s>",ANGRY
2637,"ماسک موی خیلی خوشبو و خوبیه من تو همون اولین استفاده نتیجه شو دیدم موهای فر مو کاملا به حالت اول برگردوند و خیلی تاثیر گذار بودکارت های فرار مالیاتی و کارت های اجاره ای چقدر در انتخابات نقش تعین کنده دارند هیات نظارت حافظ سلامت انتخابات باشد انجمنجوانان بازرگانانجوان جوانانامروزدرکنارجواناندیروز اتاقیبرایهمه انتخاباتاتاقبازرگانی انتخاباتنهم</s>انجمن_جوانان,بازرگانان_جوان,جوانان_امروز_در_کنار_جوانان_دیروز,اتاقی_برای_همه,انتخابات_اتاق_بازرگانی,انتخابات_نهم</s></s>PUNCT,NOUN,NOUN,NOUN,NOUN,ADV,ADJ,CCONJ,ADJ,AUX,PUNCT,PRON,ADP,DET,DET,ADJ,NOUN,ADJ,AUX,VERB,NOUN,ADJ,NOUN,ADV,ADP,NOUN,ADJ,VERB,VERB,CCONJ,ADV,ADJ,ADJ,AUX,PUNCT,NOUN,NOUN,NOUN,NOUN,ADJ,CCONJ,NOUN,NOUN,ADJ,ADJ,ADV,ADP,NOUN,NOUN,ADJ,ADJ,VERB,PUNCT,NOUN,NOUN,ADJ,NOUN,NOUN,AUX,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,ADJ,PUNCT,ADP,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,ADJ,ADJ,ADJ,PUNCT,NOUN,NOUN,NOUN,ADJ,NOUN</s>",OTHER
2638,"حالا چرا چین دراجرای چنین سیاستهای خوب و عمل کرد وکشور ما دچار این همه مشکلات شدرمز و راز موفقیت چین این بودکه به جای نابود کردن نهادی های قدیمی به امیدکه نهادهای جدید خود به خود ظهور خواهند کردبه بنگاه های جدید سرمایه داری اجازه داد تا در چارچوپ همان نظام موجود فعالیت ورشد کن</s>ADV,ADV,PROPN,ADP,NOUN,ADJ,DET,NOUN,NOUN,ADJ,CCONJ,NOUN,VERB,PUNCT,NOUN,NOUN,PRON,ADJ,DET,DET,NOUN,VERB,PUNCT,NOUN,CCONJ,NOUN,NOUN,PROPN,PRON,AUX,SCONJ,ADP,NOUN,ADJ,NOUN,NOUN,NOUN,NOUN,ADJ,ADP,NOUN,SCONJ,NOUN,ADJ,PRON,ADP,PRON,NOUN,AUX,VERB,ADP,NOUN,NOUN,NOUN,ADJ,NOUN,ADJ,NOUN,VERB,SCONJ,ADP,NOUN,NOUN,NOUN,DET,NOUN,ADJ,NOUN,CCONJ,NOUN,VERB,VERB</s>",OTHER
2639,"کاش تو هر کشوری دیگه ای جز ایران متولد میشدم من ناسیونالیست ترین ادمی بودم که هیچکی حتی نمیتونه شبیهش بشه ولی الان از خودم و وطنم و هموطنام متنفرم</s>INTJ,ADP,DET,NOUN,NOUN,ADJ,ADJ,ADP,PROPN,ADJ,VERB,VERB,AUX,PUNCT,PRON,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,NOUN,AUX,SCONJ,DET,NOUN,ADV,VERB,VERB,VERB,ADJ,PRON,VERB,CCONJ,NOUN,ADP,PRON,CCONJ,NOUN,PRON,CCONJ,NOUN,NOUN,PRON,ADJ,ADJ,AUX</s>",HATE
2640,"عجب حرفی</s>INTJ,ADV,NOUN,ADJ,PUNCT</s></s>?,?</s>",SURPRISE
2641,"اما از بیرون خریدم گارانتی تعویضم داشت اونم به مسئولیت خود مغازهپاردوکس عجیبی رو تجربه کردم سخنران بسیار اروم و با طمانینه داره حرف میزنه و چندبار تاکید میکنه داره باسرعت از اسلایدها میگذره عجیبتر اینکه سخنران از طراحیتجربهکاربری حرف میزنه ومتوجه خنده حضار نمیشه نمونه واقعی از فاصلهی اسلاید تا طراحی تجربه و محصول </s>طراحی_تجربه_کاربری,userx2018</s></s>CCONJ,ADP,NOUN,VERB,AUX,PUNCT,NOUN,NOUN,PRON,VERB,PRON,PRON,ADP,NOUN,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,VERB,PUNCT,NOUN,NOUN,ADV,ADJ,ADJ,CCONJ,ADP,NOUN,NOUN,NOUN,AUX,NOUN,VERB,VERB,PUNCT,CCONJ,DET,NOUN,NOUN,VERB,AUX,PUNCT,NOUN,NOUN,NOUN,PUNCT,ADP,NOUN,NOUN,VERB,VERB,VERB,VERB,ADJ,ADJ,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,VERB,VERB,ADJ,ADJ,NOUN,NOUN,NOUN,AUX,PUNCT,NOUN,ADJ,ADP,NOUN,ADJ,NOUN,ADP,NOUN,NOUN,CCONJ,NOUN,NOUN,PROPN,PROPN,NOUN</s>",SURPRISE
2642,"میخوام به یکی پیشنهاد دیت بدم هی دارم با بهانهای مختلف عقب میندازم شاید بهتر باشه ندازم </s>nightthoughts</s></s>VERB,ADP,NOUN,NOUN,NOUN,NOUN,VERB,PUNCT,ADV,AUX,ADP,NOUN,NOUN,ADJ,NOUN,VERB,VERB,VERB,PUNCT,ADV,ADJ,AUX,VERB,VERB,VERB,PUNCT,NOUN,NOUN,NOUN,NOUN</s>",OTHER
2643,"وحشت افرینی دو باره تروریسم در اروپا ریشه های این تروریسم از اسلام آباد تا ریاض و دوحه و امارات امتداد دارد اینها همه متحدان غربند</s>NOUN,ADJ,ADJ,ADJ,NUM,NOUN,NOUN,NOUN,NOUN,ADP,PROPN,PUNCT,NOUN,NOUN,NOUN,NOUN,DET,NOUN,NOUN,NOUN,ADP,PROPN,PROPN,ADP,PROPN,CCONJ,PROPN,PROPN,CCONJ,PROPN,NOUN,NOUN,VERB,PUNCT,PRON,PRON,PRON,NOUN,NOUN,NOUN,AUX,PUNCT</s></s>!</s>",FEAR
2644,"کاش آقایون مسئولان نظام و بانک مرکزی این رو بخون و کمی شعور داشته باشن </s>INTJ,NOUN,NOUN,NOUN,NOUN,CCONJ,PROPN,PROPN,DET,NOUN,VERB,VERB,VERB,CCONJ,ADV,NOUN,VERB,AUX,AUX,PUNCT,PUNCT</s>",ANGRY
2645,"متآسفانه سایز دقیق دور مچ را قید نکرده و چون بند ساعت قابلیت تغیر سایز ندارد نتوانستم سفارش بدم</s>ADV,ADV,ADV,ADV,NOUN,ADJ,NOUN,NOUN,ADP,NOUN,VERB,CCONJ,SCONJ,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCT,VERB,VERB,NOUN,VERB,PUNCT</s>",SAD
2646,"روحش شاد ویادش گرامی</s>NOUN,PRON,ADJ,NOUN,NOUN,NOUN,ADJ</s>",SAD
2647,"متاسفانه خوی وحشی ما تو روزمره معمولاجذب دیکتاتورها میشه ودموکرات ها رو ضعیف و خنگ می بینه ولی باید تمرین کنیم باید هوش خرج شده پشت فهیم بودنشون رو بینیم و متوجه باشیم که انسان مدرن خشم و قدرت طلبیش رو بالانس می کنه تقویت نمی کنه</s>ADV,NOUN,NOUN,ADJ,PRON,ADP,NOUN,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,NOUN,NOUN,NOUN,NOUN,NOUN,ADP,ADJ,CCONJ,ADJ,ADJ,VERB,VERB,VERB,CCONJ,AUX,NOUN,VERB,PUNCT,AUX,NOUN,ADJ,ADJ,NOUN,ADJ,ADJ,ADJ,NOUN,PRON,ADP,VERB,VERB,CCONJ,ADJ,AUX,SCONJ,NOUN,ADJ,NOUN,NOUN,CCONJ,NOUN,NOUN,PRON,ADP,NOUN,NOUN,VERB,VERB,PUNCT,NOUN,NOUN,NOUN,NOUN,VERB,VERB,PUNCT</s>",SAD
2648,"اینها از افاغنه مزدور مقیم ایران هستند ولی افسوس از ترس مردمی که فقط نظارگر هستند</s>PRON,PRON,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,PROPN,AUX,PUNCT,CCONJ,NOUN,ADP,NOUN,NOUN,NOUN,SCONJ,ADV,ADJ,NOUN,ADJ,AUX,PUNCT</s></s>!,!,!</s>",SAD
2649,"چهل سال خشم خوابیده چهل سال انتقام روزای خوبی رو که حق مردم بوده رو ازشون گرفتین این مردم دیگه ساکت نمیشین</s>NUM,NUM,NOUN,NOUN,NOUN,ADJ,ADJ,NUM,NUM,NOUN,NOUN,NOUN,NOUN,ADJ,ADP,SCONJ,NOUN,NOUN,AUX,ADP,ADP,PRON,VERB,AUX,DET,NOUN,ADV,ADJ,ADJ,VERB,VERB,VERB</s>",ANGRY
2650,"اینا چرا وحشی شدن</s>PRON,PRON,ADV,ADJ,VERB</s>",SURPRISE
2651,"همیشه از ارتفاع وحشت داشتم اما بعد از اون تصادف وقتی توی جاده از کنار جاهای مرتفع رد میشم رسما میمیرم و زنده میشم</s>ADV,ADP,NOUN,NOUN,VERB,PUNCT,CCONJ,ADP,ADP,DET,NOUN,NOUN,ADP,NOUN,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,VERB,VERB,PUNCT,ADV,ADV,VERB,VERB,VERB,CCONJ,ADJ,VERB,VERB,PUNCT</s>",FEAR
2652,"دخترم سر میز صبحانه از مگس حرف میزنه؛ مگسه پسر خوبیه دستاشو میشوره من باهاش حرف زدم فرار میکنه بلا مگسه منو بوس کرد</s>NOUN,PRON,ADP,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,VERB,VERB,PUNCT,NOUN,NOUN,NOUN,ADJ,AUX,NOUN,PRON,ADP,VERB,VERB,VERB,PRON,ADP,ADP,PRON,NOUN,VERB,VERB,NOUN,VERB,NOUN,NOUN,NOUN,PRON,NOUN,VERB</s>",OTHER
2653,"به بازیگرای گات عکس ماتحت کاراکترهای سریال را نشون میدن اونا هم باید حدس بزن برای کی هست منهدم شدم از خنده</s>ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADP,NOUN,VERB,VERB,PRON,PRON,ADV,AUX,NOUN,NOUN,VERB,VERB,ADP,PRON,AUX,ADJ,ADJ,VERB,ADP,NOUN</s>",HAPPY
2654,"عجب من چهار ساله دارم سعی میکنم منو بشناسن اما بازم فرداش فراموش میشم و کارت میخوان دیگه برام عادی شده </s>INTJ,INTJ,PRON,NUM,ADJ,AUX,NOUN,VERB,PRON,VERB,VERB,VERB,CCONJ,ADV,ADV,NOUN,PRON,ADJ,VERB,VERB,CCONJ,NOUN,VERB,VERB,ADV,ADP,PRON,ADJ,VERB,PUNCT</s>",SURPRISE
2655,"من ترشی انداختن یاد بگیرم و با موفقیت یه دبه درست کنم با خیال راحت میمیرم </s>PRON,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,VERB,CCONJ,ADP,NOUN,NUM,NOUN,NOUN,ADJ,VERB,ADP,NOUN,ADJ,VERB,VERB,VERB,PUNCT,PUNCT</s></s>!</s>",HAPPY
2656,"پدرم شاپور بختیار به هیچ عنوان پادشاه فقید را مجبور به خروج از ایران نکردند این را صریحا اعلام میکنم پدرم جزیره کیش را پیشنهاد کردند پادشاه نپذیرفتند پدرم به من پادشاه به شدت نگران و افسرده بودند روان هر دو شاد</s>NOUN,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,ADP,DET,NOUN,NOUN,ADJ,ADJ,ADJ,ADP,ADJ,ADP,NOUN,ADP,PROPN,VERB,VERB,PUNCT,PRON,ADP,ADV,ADV,ADV,ADV,NOUN,VERB,PUNCT,NOUN,PRON,PROPN,PROPN,PROPN,ADP,NOUN,VERB,PUNCT,NOUN,VERB,VERB,VERB,AUX,PUNCT,NOUN,PRON,ADP,PRON,PUNCT,NOUN,ADP,NOUN,ADJ,CCONJ,ADJ,ADJ,AUX,PUNCT,NOUN,DET,NOUN,ADJ,PUNCT</s>",SAD
2657,"شما خبرنگاری که در دانشگاه معتبر تحصیل کرده و چنین روحیه شارلاتان ستیزی و شجاعت در بیان آنچه سزاوار است در ایران و تلویزیونهای اپوزیسیون قلابی نمیبینید ظریف یک شارلاتان بین الملی است که هماند گوبلز باید در دادگاه مردمی بابت بزک کردن چهره وحشی جا باید محاکمه شود </s>PRON,NOUN,ADJ,SCONJ,ADP,NOUN,ADJ,NOUN,VERB,CCONJ,DET,NOUN,NOUN,NOUN,NOUN,ADJ,NOUN,CCONJ,NOUN,NOUN,ADP,NOUN,NOUN,ADJ,ADJ,AUX,ADP,PROPN,CCONJ,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,VERB,VERB,VERB,PUNCT,PROPN,NUM,NOUN,NOUN,NOUN,ADJ,ADJ,AUX,SCONJ,ADP,NOUN,NOUN,PROPN,AUX,ADP,NOUN,ADJ,ADP,ADJ,ADJ,NOUN,NOUN,ADJ,NOUN,NOUN,NOUN,AUX,NOUN,NOUN,NOUN,VERB,PUNCT</s>",ANGRY
2658,"ملاک خامنه ای برای انتخاب مسئولان رده بالا میزان نفرت مردم است هر که بیشتر از چشم ملت افتاده باشد پیش آقا عزیزتر استسیستم قضای در نظام اسلامی روز به روز فشل تر شده و با مدیریت لاریجانی آنچه در آن یافت نمیشود عدل است و حالا آقا با پست جدید دست خوش گفت به ده سال آشفتگی قضای</s>لاریجانی</s></s>NOUN,NOUN,PROPN,PROPN,ADP,NOUN,NOUN,NOUN,ADJ,NOUN,NOUN,NOUN,AUX,PUNCT,DET,NOUN,ADJ,ADP,NOUN,NOUN,VERB,AUX,ADP,NOUN,ADJ,ADJ,AUX,PUNCT,NOUN,NOUN,ADJ,ADP,NOUN,ADJ,NOUN,ADP,NOUN,ADJ,ADJ,ADJ,AUX,CCONJ,ADP,NOUN,NOUN,ADJ,ADJ,ADJ,NOUN,ADP,PRON,ADJ,VERB,VERB,NOUN,AUX,CCONJ,ADV,NOUN,ADP,NOUN,ADJ,NOUN,ADJ,VERB,ADP,NUM,NOUN,NOUN,NOUN,NOUN,ADJ,PUNCT</s>",ANGRY
2659,"ما داریم با نداری و بدبختی و صبح تا شب کار کردن هزارجور مالیات و عوارض میدیم تا اون گوساله تو کانادا نماز با کیفیت بخونه و درخواست مفاتیح جدید بده به مامی لعنت به خمینی پفیوز چهلسالشکست </s>چهل_سال_شکست</s></s>PRON,AUX,ADP,NOUN,NOUN,CCONJ,NOUN,NOUN,NOUN,CCONJ,NOUN,ADP,NOUN,NOUN,NOUN,DET,NOUN,NOUN,CCONJ,NOUN,VERB,VERB,VERB,SCONJ,DET,NOUN,NOUN,NOUN,ADP,PROPN,NOUN,ADP,NOUN,VERB,VERB,CCONJ,NOUN,NOUN,NOUN,NOUN,ADJ,VERB,ADP,NOUN,NOUN,PUNCT,NOUN,ADP,PROPN,NOUN,NOUN,ADJ,PUNCT,NUM,NUM,PUNCT,NOUN,PUNCT,NOUN,VERB,PUNCT</s></s>!</s>",ANGRY
2660,"کافه پاین دانشگاه آب معدنی رو تومن حساب می کنه شاید بگید چرا چون یارو حرومزاده ست حالا به نظرتون تعزیرات پیگیری می کنه که گزارش بدم</s>NOUN,NOUN,ADJ,PROPN,PROPN,PROPN,NUM,NUM,ADP,NUM,NUM,NOUN,NOUN,NOUN,VERB,VERB,PUNCT,ADV,VERB,VERB,ADV,PUNCT,SCONJ,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,PUNCT,ADV,ADP,NOUN,PRON,NOUN,NOUN,NOUN,NOUN,VERB,VERB,SCONJ,NOUN,VERB,PUNCT</s></s>!</s>",ANGRY
2661,"با دنبال کردن هشتگ به وضوح مشخصه که قربانیان تجاوز در تمام دنیا با ترس از آینده و آبرو اقدام به خودسانسوری میکن و هیچ سند آموزشی یونسکو هم کمکی به حل این موضوع نکرده به نظر میاد که تنها راه نجات احیای نقش خانواده در سبک زندگیست تجاوزبهکودکانشوشتر</s>MeToo,تجاوز_به_کودکان_شوشتر</s></s>ADP,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,ADP,NOUN,ADJ,AUX,SCONJ,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,ADP,NOUN,ADP,NOUN,CCONJ,NOUN,NOUN,PUNCT,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,CCONJ,DET,NOUN,ADJ,NOUN,PROPN,NOUN,ADV,NOUN,ADP,ADP,NOUN,DET,NOUN,VERB,ADP,NOUN,VERB,SCONJ,ADJ,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,AUX,PUNCT,NOUN,PUNCT,ADP,PUNCT,NOUN,NOUN,NOUN,PUNCT,ADJ,ADJ,ADJ</s>",SAD
2662,"من رو نصب دارم ولی چجوری باید نظر بدم</s>PRON,NUM,NUM,NOUN,NOUN,VERB,CCONJ,ADV,NOUN,AUX,NOUN,VERB,PUNCT</s>",OTHER
2663,"به همه ماموران انتظامی به ویژه گشت ارشاد میگم سال آینده سوراخ پیدا کنید خودتون و خانواده تون برید پنهان بشید تا گرفتار خشم مردم نشید</s>ADP,NOUN,NOUN,NOUN,ADJ,ADP,NOUN,PROPN,PROPN,VERB,NOUN,ADJ,NOUN,ADJ,VERB,PRON,PRON,CCONJ,NOUN,PRON,VERB,ADJ,VERB,VERB,SCONJ,ADJ,NOUN,NOUN,NOUN,VERB,VERB</s>",ANGRY
2664,"گوشیم هی هنگ میکرد اعصابم خورد شد خواستم داد بزنم بگم گوشیم خارش گایده شده وسطاش یادم افتاد که تو خونه ام داد زدم اه گوشیم خار اب شده بابا گفت چرا اینجوری حرف میزنی گفتم چاجاری گفت تو چرا آدم نمیشی گفتم نامادانام به خیر گذشت</s>NOUN,PRON,ADV,NOUN,NOUN,VERB,PUNCT,NOUN,PRON,ADJ,AUX,VERB,VERB,NOUN,VERB,VERB,VERB,NOUN,PRON,NOUN,NOUN,VERB,VERB,VERB,AUX,PUNCT,NOUN,PRON,NOUN,PRON,VERB,SCONJ,ADP,NOUN,AUX,PUNCT,NOUN,VERB,VERB,PUNCT,INTJ,INTJ,NOUN,PRON,NOUN,NOUN,NOUN,NOUN,AUX,PUNCT,NOUN,VERB,ADV,DET,NOUN,NOUN,VERB,VERB,PUNCT,VERB,NOUN,NOUN,AUX,PUNCT,VERB,PRON,ADV,NOUN,VERB,AUX,PUNCT,VERB,NOUN,NOUN,NOUN,PUNCT,ADP,NOUN,VERB</s></s>!,!</s>",ANGRY
